home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Cruzeiro,Goias,1,0,2015,13,2015-07-12,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Athletico-PR,Fluminense,1,2,2015,13,2015-07-12,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Joinville,Internacional,0,2,2015,13,2015-07-12,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Avai,Chapecoense,2,1,2015,13,2015-07-12,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Sport,Palmeiras,2,2,2015,13,2015-07-12,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Gremio,1,0,2015,14,2015-07-18,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Internacional,Goias,2,1,2015,14,2015-07-18,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Corinthians,Atletico-MG,1,0,2015,14,2015-07-18,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Athletico-PR,Chapecoense,1,0,2015,14,2015-07-19,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Santos,1,0,2015,14,2015-07-19,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Vasco,1,2,2015,14,2015-07-19,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Coritiba,0,0,2015,14,2015-07-19,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Sport,Sao Paulo,2,0,2015,14,2015-07-19,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Avai,1,1,2015,14,2015-07-19,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Joinville,Ponte Preta,1,1,2015,14,2015-07-19,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Avai,Athletico-PR,1,2,2015,15,2015-07-25,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Gremio,Sport,1,1,2015,15,2015-07-25,19:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Atletico-MG,Figueirense,1,0,2015,15,2015-07-25,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Joinville,2,0,2015,15,2015-07-26,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Chapecoense,Fluminense,2,1,2015,15,2015-07-26,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Goias,Flamengo,0,1,2015,15,2015-07-26,16:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ponte Preta,Internacional,0,0,2015,15,2015-07-26,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Coritiba,Corinthians,1,1,2015,15,2015-07-26,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Cruzeiro,1,0,2015,15,2015-07-26,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Vasco,Palmeiras,1,4,2015,15,2015-07-26,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Corinthians,Vasco,3,0,2015,16,2015-07-29,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Sao Paulo,3,1,2015,16,2015-07-29,22:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Gremio,1,0,2015,16,2015-08-01,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Palmeiras,Athletico-PR,0,1,2015,16,2015-08-02,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Coritiba,Goias,1,1,2015,16,2015-08-02,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Joinville,Avai,2,0,2015,16,2015-08-02,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Flamengo,Santos,2,2,2015,16,2015-08-02,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Ponte Preta,3,1,2015,16,2015-08-02,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Chapecoense,0,0,2015,16,2015-08-02,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Sport,Cruzeiro,0,0,2015,16,2015-08-02,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Avai,Fluminense,1,0,2015,17,2015-08-08,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Santos,Coritiba,3,0,2015,17,2015-08-08,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Athletico-PR,Sport,1,1,2015,17,2015-08-09,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vasco,Joinville,0,0,2015,17,2015-08-09,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Goias,Atletico-MG,0,0,2015,17,2015-08-09,16:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Palmeiras,2,1,2015,17,2015-08-09,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Flamengo,1,0,2015,17,2015-08-09,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Corinthians,1,1,2015,17,2015-08-09,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Figueirense,2,2,2015,17,2015-08-09,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Gremio,Internacional,5,0,2015,17,2015-08-09,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Flamengo,Athletico-PR,3,2,2015,18,2015-08-12,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Coritiba,Palmeiras,2,1,2015,18,2015-08-12,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Goias,Chapecoense,0,0,2015,18,2015-08-12,21:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Vasco,1,0,2015,18,2015-08-12,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Sport,4,3,2015,18,2015-08-12,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Internacional,Fluminense,1,0,2015,18,2015-08-12,22:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Sao Paulo,0,2,2015,18,2015-08-12,22:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Avai,2,0,2015,18,2015-08-13,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Joinville,Cruzeiro,3,0,2015,18,2015-08-13,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Atletico-MG,Gremio,0,2,2015,18,2015-08-13,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vasco,Coritiba,0,1,2015,19,2015-08-15,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Athletico-PR,Santos,0,0,2015,19,2015-08-15,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Goias,0,3,2015,19,2015-08-15,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Palmeiras,Flamengo,4,2,2015,19,2015-08-16,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Fluminense,Figueirense,2,1,2015,19,2015-08-16,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cruzeiro,Internacional,0,0,2015,19,2015-08-16,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Avai,Corinthians,1,2,2015,19,2015-08-16,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Ponte Preta,1,1,2015,19,2015-08-16,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Joinville,2,1,2015,19,2015-08-16,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Chapecoense,Atletico-MG,2,1,2015,19,2015-08-16,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Goias,Vasco,3,0,2015,20,2015-08-22,18:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Santos,Avai,5,2,2015,20,2015-08-22,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Figueirense,Sport,2,1,2015,20,2015-08-22,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Ponte Preta,Gremio,0,0,2015,20,2015-08-23,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Coritiba,Chapecoense,1,0,2015,20,2015-08-23,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Corinthians,Cruzeiro,3,0,2015,20,2015-08-23,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Joinville,Fluminense,2,1,2015,20,2015-08-23,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Internacional,Athletico-PR,2,0,2015,20,2015-08-23,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Flamengo,Sao Paulo,2,1,2015,20,2015-08-23,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Palmeiras,2,1,2015,20,2015-08-23,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vasco,Figueirense,0,1,2015,21,2015-08-29,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sao Paulo,Ponte Preta,3,0,2015,21,2015-08-29,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Avai,Internacional,3,0,2015,21,2015-08-30,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Gremio,Coritiba,0,0,2015,21,2015-08-30,11:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Palmeiras,Joinville,3,2,2015,21,2015-08-30,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Chapecoense,Corinthians,1,3,2015,21,2015-08-30,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Atletico-MG,1,2,2015,21,2015-08-30,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sport,Flamengo,0,1,2015,21,2015-08-30,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Cruzeiro,Santos,0,1,2015,21,2015-08-30,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Athletico-PR,Goias,3,0,2015,21,2015-08-30,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ponte Preta,Cruzeiro,1,2,2015,22,2015-09-02,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Internacional,Vasco,6,0,2015,22,2015-09-02,19:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Joinville,Sao Paulo,0,0,2015,22,2015-09-02,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Avai,3,0,2015,22,2015-09-02,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Athletico-PR,0,1,2015,22,2015-09-02,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Coritiba,Sport,0,0,2015,22,2015-09-02,22:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Goias,Palmeiras,1,0,2015,22,2015-09-02,22:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Corinthians,Fluminense,2,0,2015,22,2015-09-02,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Santos,Chapecoense,3,1,2015,22,2015-09-03,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Figueirense,Gremio,0,2,2015,22,2015-09-03,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Sao Paulo,Internacional,2,0,2015,23,2015-09-05,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Vasco,Atletico-MG,1,2,2015,23,2015-09-05,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Athletico-PR,Joinville,0,0,2015,23,2015-09-05,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cruzeiro,Figueirense,5,1,2015,23,2015-09-06,11:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Chapecoense,Ponte Preta,0,0,2015,23,2015-09-06,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Avai,Coritiba,0,2,2015,23,2015-09-06,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Fluminense,Flamengo,1,3,2015,23,2015-09-06,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Gremio,Goias,2,1,2015,23,2015-09-06,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Palmeiras,Corinthians,3,3,2015,23,2015-09-06,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Sport,Santos,1,1,2015,23,2015-09-06,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Palmeiras,1,0,2015,24,2015-09-09,19:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Avai,2,0,2015,24,2015-09-09,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ponte Preta,Vasco,0,1,2015,24,2015-09-09,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Athletico-PR,1,1,2015,24,2015-09-09,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Corinthians,Gremio,1,1,2015,24,2015-09-09,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Santos,Sao Paulo,3,0,2015,24,2015-09-09,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Coritiba,Fluminense,1,1,2015,24,2015-09-09,22:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Goias,Sport,1,0,2015,24,2015-09-10,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Flamengo,Cruzeiro,2,0,2015,24,2015-09-10,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Joinville,Chapecoense,0,0,2015,24,2015-09-10,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Coritiba,Internacional,0,1,2015,25,2015-09-12,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Palmeiras,Figueirense,2,0,2015,25,2015-09-12,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Corinthians,Joinville,3,0,2015,25,2015-09-13,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Ponte Preta,Santos,3,1,2015,25,2015-09-13,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Vasco,Athletico-PR,2,0,2015,25,2015-09-13,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Gremio,Sao Paulo,1,2,2015,25,2015-09-13,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Atletico-MG,1,1,2015,25,2015-09-13,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chapecoense,Flamengo,1,3,2015,25,2015-09-13,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Sport,Fluminense,1,0,2015,25,2015-09-13,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Avai,Goias,2,1,2015,25,2015-09-13,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Fluminense,Palmeiras,1,4,2015,26,2015-09-16,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Joinville,Sport,1,1,2015,26,2015-09-16,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Goias,Ponte Preta,1,2,2015,26,2015-09-16,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Avai,0,1,2015,26,2015-09-16,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Athletico-PR,Gremio,1,2,2015,26,2015-09-16,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Santos,Atletico-MG,4,0,2015,26,2015-09-16,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Internacional,Corinthians,2,1,2015,26,2015-09-16,22:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Vasco,2,2,2015,26,2015-09-16,22:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Chapecoense,0,0,2015,26,2015-09-17,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Flamengo,Coritiba,0,2,2015,26,2015-09-17,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Internacional,Figueirense,1,1,2015,27,2015-09-19,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Gremio,3,2,2015,27,2015-09-19,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Ponte Preta,Fluminense,3,1,2015,27,2015-09-19,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Santos,2,0,2015,27,2015-09-20,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Goias,Joinville,3,0,2015,27,2015-09-20,11:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vasco,Sport,2,1,2015,27,2015-09-20,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Atletico-MG,Flamengo,4,1,2015,27,2015-09-20,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Avai,Sao Paulo,2,1,2015,27,2015-09-20,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Coritiba,Athletico-PR,2,0,2015,27,2015-09-20,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chapecoense,Cruzeiro,0,2,2015,27,2015-09-20,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Fluminense,Goias,2,0,2015,28,2015-09-26,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gremio,Avai,3,1,2015,28,2015-09-26,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Athletico-PR,Ponte Preta,1,2,2015,28,2015-09-27,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santos,Internacional,3,1,2015,28,2015-09-27,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Sao Paulo,Palmeiras,1,1,2015,28,2015-09-27,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Vasco,1,2,2015,28,2015-09-27,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Corinthians,1,3,2015,28,2015-09-27,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Joinville,Atletico-MG,2,2,2015,28,2015-09-27,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Sport,Chapecoense,3,0,2015,28,2015-09-27,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cruzeiro,Coritiba,2,0,2015,28,2015-09-27,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Coritiba,Atletico-MG,0,3,2015,29,2015-10-03,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Internacional,Sport,2,1,2015,29,2015-10-03,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Sao Paulo,Athletico-PR,1,0,2015,29,2015-10-03,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Avai,Vasco,1,1,2015,29,2015-10-04,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Flamengo,Joinville,2,0,2015,29,2015-10-04,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Goias,Figueirense,2,3,2015,29,2015-10-04,16:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Fluminense,3,1,2015,29,2015-10-04,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Cruzeiro,Gremio,0,0,2015,29,2015-10-04,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ponte Preta,Corinthians,2,2,2015,29,2015-10-04,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Palmeiras,5,1,2015,29,2015-10-04,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Avai,3,0,2015,30,2015-10-14,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Internacional,2,1,2015,30,2015-10-14,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Palmeiras,Ponte Preta,0,1,2015,30,2015-10-14,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Joinville,Coritiba,3,1,2015,30,2015-10-14,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Figueirense,Flamengo,3,0,2015,30,2015-10-14,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Cruzeiro,2,2,2015,30,2015-10-14,22:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fluminense,Sao Paulo,2,0,2015,30,2015-10-14,22:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vasco,Chapecoense,1,1,2015,30,2015-10-15,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Corinthians,Goias,3,0,2015,30,2015-10-15,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Gremio,Santos,1,0,2015,30,2015-10-15,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Avai,Palmeiras,1,3,2015,31,2015-10-17,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
